unique_paragraph_id,participant_id,unique_trial_id,list_number,question_preview,repeated_reading_trial,is_correct,lextale,michtest_score,MPT_reading_score,MPT_grammar_score,MPT_vocabulary_score,MPT_listening_score,MPT_listen_grammar,MPT_vocab_read,MPT_grammar_vocab_read,log_michtest_score,log_MPT_reading_score,log_MPT_grammar_score,log_MPT_vocabulary_score,log_MPT_listening_score,log_MPT_listen_grammar,log_MPT_vocab_read,log_MPT_grammar_vocab_read,converted_toefl_score,reading,listening,speaking,writing,toefl_lr,article_batch,article_id,regime
2_3_Adv_4,l5_1182,l5_1182_2_3_Adv_4_0_0,5,False,0,1,62.5,81.0,17.0,25.0,25.0,14.0,39.0,42.0,67.0,4.39445,2.83321,3.21888,3.21888,2.63906,3.66356,3.73767,4.20469,0.0,0.0,0.0,0.0,0.0,0.0,2,3,test_unseen_subject_seen_item
2_3_Ele_1,l12_1229,l12_1229_2_3_Ele_1_0_0,12,False,0,1,72.5,90.0,19.0,25.0,28.0,18.0,43.0,47.0,72.0,4.49981,2.94444,3.21888,3.3322,2.89037,3.7612,3.85015,4.27667,0.0,0.0,0.0,0.0,0.0,0.0,2,3,test_unseen_subject_seen_item
2_3_Ele_1,l48_1245,l48_1245_2_3_Ele_1_0_0,48,False,0,1,92.5,98.0,20.0,29.0,29.0,20.0,49.0,49.0,78.0,4.58497,2.99573,3.3673,3.3673,2.99573,3.89182,3.89182,4.35671,0.0,0.0,0.0,0.0,0.0,0.0,2,3,test_unseen_subject_seen_item
2_3_Ele_1,l56_1134,l56_1134_2_3_Ele_1_0_0,56,False,0,1,70.0,82.0,15.0,21.0,27.0,19.0,40.0,42.0,63.0,4.40672,2.70805,3.04452,3.29584,2.94444,3.68888,3.73767,4.14313,0.0,0.0,0.0,0.0,0.0,0.0,2,3,test_unseen_subject_seen_item
2_3_Ele_2,l12_1229,l12_1229_2_3_Ele_2_0_0,12,False,0,0,72.5,90.0,19.0,25.0,28.0,18.0,43.0,47.0,72.0,4.49981,2.94444,3.21888,3.3322,2.89037,3.7612,3.85015,4.27667,0.0,0.0,0.0,0.0,0.0,0.0,2,3,test_unseen_subject_seen_item
2_3_Ele_2,l48_1245,l48_1245_2_3_Ele_2_0_0,48,False,0,0,92.5,98.0,20.0,29.0,29.0,20.0,49.0,49.0,78.0,4.58497,2.99573,3.3673,3.3673,2.99573,3.89182,3.89182,4.35671,0.0,0.0,0.0,0.0,0.0,0.0,2,3,test_unseen_subject_seen_item
2_3_Ele_2,l56_1134,l56_1134_2_3_Ele_2_0_0,56,False,0,1,70.0,82.0,15.0,21.0,27.0,19.0,40.0,42.0,63.0,4.40672,2.70805,3.04452,3.29584,2.94444,3.68888,3.73767,4.14313,0.0,0.0,0.0,0.0,0.0,0.0,2,3,test_unseen_subject_seen_item
2_3_Ele_3,l25_1060,l25_1060_2_3_Ele_3_0_0,25,False,0,1,80.0,92.0,18.0,26.0,30.0,18.0,44.0,48.0,74.0,4.52179,2.89037,3.2581,3.4012,2.89037,3.78419,3.8712,4.30407,0.0,0.0,0.0,0.0,0.0,0.0,2,3,test_unseen_subject_seen_item
2_3_Ele_3,l5_1182,l5_1182_2_3_Ele_3_0_0,5,False,0,1,62.5,81.0,17.0,25.0,25.0,14.0,39.0,42.0,67.0,4.39445,2.83321,3.21888,3.21888,2.63906,3.66356,3.73767,4.20469,0.0,0.0,0.0,0.0,0.0,0.0,2,3,test_unseen_subject_seen_item
2_3_Ele_4,l12_1229,l12_1229_2_3_Ele_4_0_0,12,False,0,1,72.5,90.0,19.0,25.0,28.0,18.0,43.0,47.0,72.0,4.49981,2.94444,3.21888,3.3322,2.89037,3.7612,3.85015,4.27667,0.0,0.0,0.0,0.0,0.0,0.0,2,3,test_unseen_subject_seen_item
2_3_Ele_4,l48_1245,l48_1245_2_3_Ele_4_0_0,48,False,0,1,92.5,98.0,20.0,29.0,29.0,20.0,49.0,49.0,78.0,4.58497,2.99573,3.3673,3.3673,2.99573,3.89182,3.89182,4.35671,0.0,0.0,0.0,0.0,0.0,0.0,2,3,test_unseen_subject_seen_item
2_3_Ele_4,l56_1134,l56_1134_2_3_Ele_4_0_0,56,False,0,1,70.0,82.0,15.0,21.0,27.0,19.0,40.0,42.0,63.0,4.40672,2.70805,3.04452,3.29584,2.94444,3.68888,3.73767,4.14313,0.0,0.0,0.0,0.0,0.0,0.0,2,3,test_unseen_subject_seen_item
2_4_Adv_1,l12_1229,l12_1229_2_4_Adv_1_0_0,12,False,0,1,72.5,90.0,19.0,25.0,28.0,18.0,43.0,47.0,72.0,4.49981,2.94444,3.21888,3.3322,2.89037,3.7612,3.85015,4.27667,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Adv_1,l48_1245,l48_1245_2_4_Adv_1_0_0,48,False,0,1,92.5,98.0,20.0,29.0,29.0,20.0,49.0,49.0,78.0,4.58497,2.99573,3.3673,3.3673,2.99573,3.89182,3.89182,4.35671,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Adv_1,l56_1134,l56_1134_2_4_Adv_1_0_0,56,False,0,0,70.0,82.0,15.0,21.0,27.0,19.0,40.0,42.0,63.0,4.40672,2.70805,3.04452,3.29584,2.94444,3.68888,3.73767,4.14313,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Adv_2,l12_1229,l12_1229_2_4_Adv_2_0_0,12,False,0,0,72.5,90.0,19.0,25.0,28.0,18.0,43.0,47.0,72.0,4.49981,2.94444,3.21888,3.3322,2.89037,3.7612,3.85015,4.27667,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Adv_2,l48_1245,l48_1245_2_4_Adv_2_0_0,48,False,0,1,92.5,98.0,20.0,29.0,29.0,20.0,49.0,49.0,78.0,4.58497,2.99573,3.3673,3.3673,2.99573,3.89182,3.89182,4.35671,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Adv_2,l56_1134,l56_1134_2_4_Adv_2_0_0,56,False,0,1,70.0,82.0,15.0,21.0,27.0,19.0,40.0,42.0,63.0,4.40672,2.70805,3.04452,3.29584,2.94444,3.68888,3.73767,4.14313,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Adv_3,l12_1229,l12_1229_2_4_Adv_3_0_0,12,False,0,1,72.5,90.0,19.0,25.0,28.0,18.0,43.0,47.0,72.0,4.49981,2.94444,3.21888,3.3322,2.89037,3.7612,3.85015,4.27667,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Adv_3,l48_1245,l48_1245_2_4_Adv_3_0_0,48,False,0,1,92.5,98.0,20.0,29.0,29.0,20.0,49.0,49.0,78.0,4.58497,2.99573,3.3673,3.3673,2.99573,3.89182,3.89182,4.35671,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Adv_3,l56_1134,l56_1134_2_4_Adv_3_0_0,56,False,0,0,70.0,82.0,15.0,21.0,27.0,19.0,40.0,42.0,63.0,4.40672,2.70805,3.04452,3.29584,2.94444,3.68888,3.73767,4.14313,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Adv_4,l12_1229,l12_1229_2_4_Adv_4_0_0,12,False,0,1,72.5,90.0,19.0,25.0,28.0,18.0,43.0,47.0,72.0,4.49981,2.94444,3.21888,3.3322,2.89037,3.7612,3.85015,4.27667,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Adv_4,l48_1245,l48_1245_2_4_Adv_4_0_0,48,False,0,0,92.5,98.0,20.0,29.0,29.0,20.0,49.0,49.0,78.0,4.58497,2.99573,3.3673,3.3673,2.99573,3.89182,3.89182,4.35671,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Adv_4,l56_1134,l56_1134_2_4_Adv_4_0_0,56,False,0,0,70.0,82.0,15.0,21.0,27.0,19.0,40.0,42.0,63.0,4.40672,2.70805,3.04452,3.29584,2.94444,3.68888,3.73767,4.14313,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Adv_5,l25_1060,l25_1060_2_4_Adv_5_0_0,25,False,0,0,80.0,92.0,18.0,26.0,30.0,18.0,44.0,48.0,74.0,4.52179,2.89037,3.2581,3.4012,2.89037,3.78419,3.8712,4.30407,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Adv_5,l5_1182,l5_1182_2_4_Adv_5_0_0,5,False,0,0,62.5,81.0,17.0,25.0,25.0,14.0,39.0,42.0,67.0,4.39445,2.83321,3.21888,3.21888,2.63906,3.66356,3.73767,4.20469,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Adv_6,l25_1060,l25_1060_2_4_Adv_6_0_0,25,False,0,1,80.0,92.0,18.0,26.0,30.0,18.0,44.0,48.0,74.0,4.52179,2.89037,3.2581,3.4012,2.89037,3.78419,3.8712,4.30407,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Adv_6,l5_1182,l5_1182_2_4_Adv_6_0_0,5,False,0,1,62.5,81.0,17.0,25.0,25.0,14.0,39.0,42.0,67.0,4.39445,2.83321,3.21888,3.21888,2.63906,3.66356,3.73767,4.20469,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Adv_7,l12_1229,l12_1229_2_4_Adv_7_0_0,12,False,0,0,72.5,90.0,19.0,25.0,28.0,18.0,43.0,47.0,72.0,4.49981,2.94444,3.21888,3.3322,2.89037,3.7612,3.85015,4.27667,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Adv_7,l48_1245,l48_1245_2_4_Adv_7_0_0,48,False,0,1,92.5,98.0,20.0,29.0,29.0,20.0,49.0,49.0,78.0,4.58497,2.99573,3.3673,3.3673,2.99573,3.89182,3.89182,4.35671,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Adv_7,l56_1134,l56_1134_2_4_Adv_7_0_0,56,False,0,0,70.0,82.0,15.0,21.0,27.0,19.0,40.0,42.0,63.0,4.40672,2.70805,3.04452,3.29584,2.94444,3.68888,3.73767,4.14313,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Ele_1,l25_1060,l25_1060_2_4_Ele_1_0_0,25,False,0,0,80.0,92.0,18.0,26.0,30.0,18.0,44.0,48.0,74.0,4.52179,2.89037,3.2581,3.4012,2.89037,3.78419,3.8712,4.30407,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Ele_1,l5_1182,l5_1182_2_4_Ele_1_0_0,5,False,0,0,62.5,81.0,17.0,25.0,25.0,14.0,39.0,42.0,67.0,4.39445,2.83321,3.21888,3.21888,2.63906,3.66356,3.73767,4.20469,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Ele_2,l25_1060,l25_1060_2_4_Ele_2_0_0,25,False,0,1,80.0,92.0,18.0,26.0,30.0,18.0,44.0,48.0,74.0,4.52179,2.89037,3.2581,3.4012,2.89037,3.78419,3.8712,4.30407,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Ele_2,l5_1182,l5_1182_2_4_Ele_2_0_0,5,False,0,0,62.5,81.0,17.0,25.0,25.0,14.0,39.0,42.0,67.0,4.39445,2.83321,3.21888,3.21888,2.63906,3.66356,3.73767,4.20469,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Ele_3,l25_1060,l25_1060_2_4_Ele_3_0_0,25,False,0,1,80.0,92.0,18.0,26.0,30.0,18.0,44.0,48.0,74.0,4.52179,2.89037,3.2581,3.4012,2.89037,3.78419,3.8712,4.30407,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Ele_3,l5_1182,l5_1182_2_4_Ele_3_0_0,5,False,0,0,62.5,81.0,17.0,25.0,25.0,14.0,39.0,42.0,67.0,4.39445,2.83321,3.21888,3.21888,2.63906,3.66356,3.73767,4.20469,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Ele_4,l25_1060,l25_1060_2_4_Ele_4_0_0,25,False,0,1,80.0,92.0,18.0,26.0,30.0,18.0,44.0,48.0,74.0,4.52179,2.89037,3.2581,3.4012,2.89037,3.78419,3.8712,4.30407,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Ele_4,l5_1182,l5_1182_2_4_Ele_4_0_0,5,False,0,0,62.5,81.0,17.0,25.0,25.0,14.0,39.0,42.0,67.0,4.39445,2.83321,3.21888,3.21888,2.63906,3.66356,3.73767,4.20469,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Ele_5,l12_1229,l12_1229_2_4_Ele_5_0_0,12,False,0,1,72.5,90.0,19.0,25.0,28.0,18.0,43.0,47.0,72.0,4.49981,2.94444,3.21888,3.3322,2.89037,3.7612,3.85015,4.27667,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Ele_5,l48_1245,l48_1245_2_4_Ele_5_0_0,48,False,0,1,92.5,98.0,20.0,29.0,29.0,20.0,49.0,49.0,78.0,4.58497,2.99573,3.3673,3.3673,2.99573,3.89182,3.89182,4.35671,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Ele_5,l56_1134,l56_1134_2_4_Ele_5_0_0,56,False,0,1,70.0,82.0,15.0,21.0,27.0,19.0,40.0,42.0,63.0,4.40672,2.70805,3.04452,3.29584,2.94444,3.68888,3.73767,4.14313,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Ele_6,l12_1229,l12_1229_2_4_Ele_6_0_0,12,False,0,1,72.5,90.0,19.0,25.0,28.0,18.0,43.0,47.0,72.0,4.49981,2.94444,3.21888,3.3322,2.89037,3.7612,3.85015,4.27667,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Ele_6,l48_1245,l48_1245_2_4_Ele_6_0_0,48,False,0,1,92.5,98.0,20.0,29.0,29.0,20.0,49.0,49.0,78.0,4.58497,2.99573,3.3673,3.3673,2.99573,3.89182,3.89182,4.35671,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Ele_6,l56_1134,l56_1134_2_4_Ele_6_0_0,56,False,0,1,70.0,82.0,15.0,21.0,27.0,19.0,40.0,42.0,63.0,4.40672,2.70805,3.04452,3.29584,2.94444,3.68888,3.73767,4.14313,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Ele_7,l25_1060,l25_1060_2_4_Ele_7_0_0,25,False,0,1,80.0,92.0,18.0,26.0,30.0,18.0,44.0,48.0,74.0,4.52179,2.89037,3.2581,3.4012,2.89037,3.78419,3.8712,4.30407,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_4_Ele_7,l5_1182,l5_1182_2_4_Ele_7_0_0,5,False,0,0,62.5,81.0,17.0,25.0,25.0,14.0,39.0,42.0,67.0,4.39445,2.83321,3.21888,3.21888,2.63906,3.66356,3.73767,4.20469,0.0,0.0,0.0,0.0,0.0,0.0,2,4,test_unseen_subject_seen_item
2_5_Adv_1,l25_1060,l25_1060_2_5_Adv_1_0_0,25,False,0,1,80.0,92.0,18.0,26.0,30.0,18.0,44.0,48.0,74.0,4.52179,2.89037,3.2581,3.4012,2.89037,3.78419,3.8712,4.30407,0.0,0.0,0.0,0.0,0.0,0.0,2,5,test_unseen_subject_seen_item
2_5_Adv_1,l5_1182,l5_1182_2_5_Adv_1_0_0,5,False,0,0,62.5,81.0,17.0,25.0,25.0,14.0,39.0,42.0,67.0,4.39445,2.83321,3.21888,3.21888,2.63906,3.66356,3.73767,4.20469,0.0,0.0,0.0,0.0,0.0,0.0,2,5,test_unseen_subject_seen_item
2_5_Adv_2,l25_1060,l25_1060_2_5_Adv_2_0_0,25,False,0,1,80.0,92.0,18.0,26.0,30.0,18.0,44.0,48.0,74.0,4.52179,2.89037,3.2581,3.4012,2.89037,3.78419,3.8712,4.30407,0.0,0.0,0.0,0.0,0.0,0.0,2,5,test_unseen_subject_seen_item
2_5_Adv_2,l5_1182,l5_1182_2_5_Adv_2_0_0,5,False,0,1,62.5,81.0,17.0,25.0,25.0,14.0,39.0,42.0,67.0,4.39445,2.83321,3.21888,3.21888,2.63906,3.66356,3.73767,4.20469,0.0,0.0,0.0,0.0,0.0,0.0,2,5,test_unseen_subject_seen_item
2_5_Adv_3,l12_1229,l12_1229_2_5_Adv_3_0_0,12,False,0,1,72.5,90.0,19.0,25.0,28.0,18.0,43.0,47.0,72.0,4.49981,2.94444,3.21888,3.3322,2.89037,3.7612,3.85015,4.27667,0.0,0.0,0.0,0.0,0.0,0.0,2,5,test_unseen_subject_seen_item
2_5_Adv_3,l48_1245,l48_1245_2_5_Adv_3_0_0,48,False,0,0,92.5,98.0,20.0,29.0,29.0,20.0,49.0,49.0,78.0,4.58497,2.99573,3.3673,3.3673,2.99573,3.89182,3.89182,4.35671,0.0,0.0,0.0,0.0,0.0,0.0,2,5,test_unseen_subject_seen_item
2_5_Adv_3,l56_1134,l56_1134_2_5_Adv_3_0_0,56,False,0,1,70.0,82.0,15.0,21.0,27.0,19.0,40.0,42.0,63.0,4.40672,2.70805,3.04452,3.29584,2.94444,3.68888,3.73767,4.14313,0.0,0.0,0.0,0.0,0.0,0.0,2,5,test_unseen_subject_seen_item
2_5_Adv_4,l25_1060,l25_1060_2_5_Adv_4_0_0,25,False,0,1,80.0,92.0,18.0,26.0,30.0,18.0,44.0,48.0,74.0,4.52179,2.89037,3.2581,3.4012,2.89037,3.78419,3.8712,4.30407,0.0,0.0,0.0,0.0,0.0,0.0,2,5,test_unseen_subject_seen_item
2_5_Adv_4,l5_1182,l5_1182_2_5_Adv_4_0_0,5,False,0,1,62.5,81.0,17.0,25.0,25.0,14.0,39.0,42.0,67.0,4.39445,2.83321,3.21888,3.21888,2.63906,3.66356,3.73767,4.20469,0.0,0.0,0.0,0.0,0.0,0.0,2,5,test_unseen_subject_seen_item
2_5_Adv_5,l12_1229,l12_1229_2_5_Adv_5_0_0,12,False,0,1,72.5,90.0,19.0,25.0,28.0,18.0,43.0,47.0,72.0,4.49981,2.94444,3.21888,3.3322,2.89037,3.7612,3.85015,4.27667,0.0,0.0,0.0,0.0,0.0,0.0,2,5,test_unseen_subject_seen_item
2_5_Adv_5,l48_1245,l48_1245_2_5_Adv_5_0_0,48,False,0,0,92.5,98.0,20.0,29.0,29.0,20.0,49.0,49.0,78.0,4.58497,2.99573,3.3673,3.3673,2.99573,3.89182,3.89182,4.35671,0.0,0.0,0.0,0.0,0.0,0.0,2,5,test_unseen_subject_seen_item
2_5_Adv_5,l56_1134,l56_1134_2_5_Adv_5_0_0,56,False,0,1,70.0,82.0,15.0,21.0,27.0,19.0,40.0,42.0,63.0,4.40672,2.70805,3.04452,3.29584,2.94444,3.68888,3.73767,4.14313,0.0,0.0,0.0,0.0,0.0,0.0,2,5,test_unseen_subject_seen_item
2_5_Ele_1,l12_1229,l12_1229_2_5_Ele_1_0_0,12,False,0,1,72.5,90.0,19.0,25.0,28.0,18.0,43.0,47.0,72.0,4.49981,2.94444,3.21888,3.3322,2.89037,3.7612,3.85015,4.27667,0.0,0.0,0.0,0.0,0.0,0.0,2,5,test_unseen_subject_seen_item
2_5_Ele_1,l48_1245,l48_1245_2_5_Ele_1_0_0,48,False,0,1,92.5,98.0,20.0,29.0,29.0,20.0,49.0,49.0,78.0,4.58497,2.99573,3.3673,3.3673,2.99573,3.89182,3.89182,4.35671,0.0,0.0,0.0,0.0,0.0,0.0,2,5,test_unseen_subject_seen_item
2_5_Ele_1,l56_1134,l56_1134_2_5_Ele_1_0_0,56,False,0,1,70.0,82.0,15.0,21.0,27.0,19.0,40.0,42.0,63.0,4.40672,2.70805,3.04452,3.29584,2.94444,3.68888,3.73767,4.14313,0.0,0.0,0.0,0.0,0.0,0.0,2,5,test_unseen_subject_seen_item
2_5_Ele_2,l12_1229,l12_1229_2_5_Ele_2_0_0,12,False,0,1,72.5,90.0,19.0,25.0,28.0,18.0,43.0,47.0,72.0,4.49981,2.94444,3.21888,3.3322,2.89037,3.7612,3.85015,4.27667,0.0,0.0,0.0,0.0,0.0,0.0,2,5,test_unseen_subject_seen_item
2_5_Ele_2,l48_1245,l48_1245_2_5_Ele_2_0_0,48,False,0,0,92.5,98.0,20.0,29.0,29.0,20.0,49.0,49.0,78.0,4.58497,2.99573,3.3673,3.3673,2.99573,3.89182,3.89182,4.35671,0.0,0.0,0.0,0.0,0.0,0.0,2,5,test_unseen_subject_seen_item
2_5_Ele_2,l56_1134,l56_1134_2_5_Ele_2_0_0,56,False,0,1,70.0,82.0,15.0,21.0,27.0,19.0,40.0,42.0,63.0,4.40672,2.70805,3.04452,3.29584,2.94444,3.68888,3.73767,4.14313,0.0,0.0,0.0,0.0,0.0,0.0,2,5,test_unseen_subject_seen_item
2_5_Ele_3,l25_1060,l25_1060_2_5_Ele_3_0_0,25,False,0,1,80.0,92.0,18.0,26.0,30.0,18.0,44.0,48.0,74.0,4.52179,2.89037,3.2581,3.4012,2.89037,3.78419,3.8712,4.30407,0.0,0.0,0.0,0.0,0.0,0.0,2,5,test_unseen_subject_seen_item
2_5_Ele_3,l5_1182,l5_1182_2_5_Ele_3_0_0,5,False,0,1,62.5,81.0,17.0,25.0,25.0,14.0,39.0,42.0,67.0,4.39445,2.83321,3.21888,3.21888,2.63906,3.66356,3.73767,4.20469,0.0,0.0,0.0,0.0,0.0,0.0,2,5,test_unseen_subject_seen_item
2_5_Ele_4,l12_1229,l12_1229_2_5_Ele_4_0_0,12,False,0,1,72.5,90.0,19.0,25.0,28.0,18.0,43.0,47.0,72.0,4.49981,2.94444,3.21888,3.3322,2.89037,3.7612,3.85015,4.27667,0.0,0.0,0.0,0.0,0.0,0.0,2,5,test_unseen_subject_seen_item
2_5_Ele_4,l48_1245,l48_1245_2_5_Ele_4_0_0,48,False,0,1,92.5,98.0,20.0,29.0,29.0,20.0,49.0,49.0,78.0,4.58497,2.99573,3.3673,3.3673,2.99573,3.89182,3.89182,4.35671,0.0,0.0,0.0,0.0,0.0,0.0,2,5,test_unseen_subject_seen_item
2_5_Ele_4,l56_1134,l56_1134_2_5_Ele_4_0_0,56,False,0,1,70.0,82.0,15.0,21.0,27.0,19.0,40.0,42.0,63.0,4.40672,2.70805,3.04452,3.29584,2.94444,3.68888,3.73767,4.14313,0.0,0.0,0.0,0.0,0.0,0.0,2,5,test_unseen_subject_seen_item
2_5_Ele_5,l25_1060,l25_1060_2_5_Ele_5_0_0,25,False,0,0,80.0,92.0,18.0,26.0,30.0,18.0,44.0,48.0,74.0,4.52179,2.89037,3.2581,3.4012,2.89037,3.78419,3.8712,4.30407,0.0,0.0,0.0,0.0,0.0,0.0,2,5,test_unseen_subject_seen_item
2_5_Ele_5,l5_1182,l5_1182_2_5_Ele_5_0_0,5,False,0,1,62.5,81.0,17.0,25.0,25.0,14.0,39.0,42.0,67.0,4.39445,2.83321,3.21888,3.21888,2.63906,3.66356,3.73767,4.20469,0.0,0.0,0.0,0.0,0.0,0.0,2,5,test_unseen_subject_seen_item
2_6_Adv_1,l25_1060,l25_1060_2_6_Adv_1_0_0,25,False,0,0,80.0,92.0,18.0,26.0,30.0,18.0,44.0,48.0,74.0,4.52179,2.89037,3.2581,3.4012,2.89037,3.78419,3.8712,4.30407,0.0,0.0,0.0,0.0,0.0,0.0,2,6,test_unseen_subject_seen_item
2_6_Adv_1,l5_1182,l5_1182_2_6_Adv_1_0_0,5,False,0,0,62.5,81.0,17.0,25.0,25.0,14.0,39.0,42.0,67.0,4.39445,2.83321,3.21888,3.21888,2.63906,3.66356,3.73767,4.20469,0.0,0.0,0.0,0.0,0.0,0.0,2,6,test_unseen_subject_seen_item
2_6_Adv_2,l12_1229,l12_1229_2_6_Adv_2_0_0,12,False,0,1,72.5,90.0,19.0,25.0,28.0,18.0,43.0,47.0,72.0,4.49981,2.94444,3.21888,3.3322,2.89037,3.7612,3.85015,4.27667,0.0,0.0,0.0,0.0,0.0,0.0,2,6,test_unseen_subject_seen_item
2_6_Adv_2,l48_1245,l48_1245_2_6_Adv_2_0_0,48,False,0,1,92.5,98.0,20.0,29.0,29.0,20.0,49.0,49.0,78.0,4.58497,2.99573,3.3673,3.3673,2.99573,3.89182,3.89182,4.35671,0.0,0.0,0.0,0.0,0.0,0.0,2,6,test_unseen_subject_seen_item
2_6_Adv_2,l56_1134,l56_1134_2_6_Adv_2_0_0,56,False,0,1,70.0,82.0,15.0,21.0,27.0,19.0,40.0,42.0,63.0,4.40672,2.70805,3.04452,3.29584,2.94444,3.68888,3.73767,4.14313,0.0,0.0,0.0,0.0,0.0,0.0,2,6,test_unseen_subject_seen_item
2_6_Adv_3,l25_1060,l25_1060_2_6_Adv_3_0_0,25,False,0,1,80.0,92.0,18.0,26.0,30.0,18.0,44.0,48.0,74.0,4.52179,2.89037,3.2581,3.4012,2.89037,3.78419,3.8712,4.30407,0.0,0.0,0.0,0.0,0.0,0.0,2,6,test_unseen_subject_seen_item
2_6_Adv_3,l5_1182,l5_1182_2_6_Adv_3_0_0,5,False,0,0,62.5,81.0,17.0,25.0,25.0,14.0,39.0,42.0,67.0,4.39445,2.83321,3.21888,3.21888,2.63906,3.66356,3.73767,4.20469,0.0,0.0,0.0,0.0,0.0,0.0,2,6,test_unseen_subject_seen_item
2_6_Adv_4,l12_1229,l12_1229_2_6_Adv_4_0_0,12,False,0,1,72.5,90.0,19.0,25.0,28.0,18.0,43.0,47.0,72.0,4.49981,2.94444,3.21888,3.3322,2.89037,3.7612,3.85015,4.27667,0.0,0.0,0.0,0.0,0.0,0.0,2,6,test_unseen_subject_seen_item
2_6_Adv_4,l48_1245,l48_1245_2_6_Adv_4_0_0,48,False,0,1,92.5,98.0,20.0,29.0,29.0,20.0,49.0,49.0,78.0,4.58497,2.99573,3.3673,3.3673,2.99573,3.89182,3.89182,4.35671,0.0,0.0,0.0,0.0,0.0,0.0,2,6,test_unseen_subject_seen_item
2_6_Adv_4,l56_1134,l56_1134_2_6_Adv_4_0_0,56,False,0,0,70.0,82.0,15.0,21.0,27.0,19.0,40.0,42.0,63.0,4.40672,2.70805,3.04452,3.29584,2.94444,3.68888,3.73767,4.14313,0.0,0.0,0.0,0.0,0.0,0.0,2,6,test_unseen_subject_seen_item
2_6_Ele_1,l12_1229,l12_1229_2_6_Ele_1_0_0,12,False,0,1,72.5,90.0,19.0,25.0,28.0,18.0,43.0,47.0,72.0,4.49981,2.94444,3.21888,3.3322,2.89037,3.7612,3.85015,4.27667,0.0,0.0,0.0,0.0,0.0,0.0,2,6,test_unseen_subject_seen_item
2_6_Ele_1,l48_1245,l48_1245_2_6_Ele_1_0_0,48,False,0,1,92.5,98.0,20.0,29.0,29.0,20.0,49.0,49.0,78.0,4.58497,2.99573,3.3673,3.3673,2.99573,3.89182,3.89182,4.35671,0.0,0.0,0.0,0.0,0.0,0.0,2,6,test_unseen_subject_seen_item
